text,intent,labels
i want information about the company newsletter subscription,newsletter_subscription,17
i have to cancel the company newsletter subscription,newsletter_subscription,17
want help cancelling the suscription to your newsletter,newsletter_subscription,17
im trying to unsubscribe to ur corporate newsletter,newsletter_subscription,17
sign up to tbe corporate newsletter,newsletter_subscription,17
i try to sign up to ur newsletter,newsletter_subscription,17
how to cancel the company newsletter subscription,newsletter_subscription,17
help me canceling the company newsletter subscription,newsletter_subscription,17
im trying to sign up to the company newsletter,newsletter_subscription,17
assistance canceling the company newsletter subscription,newsletter_subscription,17
where to cancel the subscription to your company newsletter,newsletter_subscription,17
i cannot sign up to the newsletter,newsletter_subscription,17
i cannot receive the company newsletter,newsletter_subscription,17
need help subscribing to your company nmewsletter,newsletter_subscription,17
i have to cancel the newsletter subscripiton,newsletter_subscription,17
i need to subscribe to the newsletter how can i do it,newsletter_subscription,17
how to cancel my subscription to the company newsletter,newsletter_subscription,17
help me unsubscribe to your newsletter,newsletter_subscription,17
cancel my subscription to your company newsletter,newsletter_subscription,17
where to subscribe to your company newsletter,newsletter_subscription,17
i need help canceling the newsletter subscription,newsletter_subscription,17
receive ur newsletter,newsletter_subscription,17
help to cancel the subscription to your company newsletter,newsletter_subscription,17
i have got to unsubscribe from the company newsletter,newsletter_subscription,17
i want help to unsubscribe to ur newsletter,newsletter_subscription,17
i need assistance subscribing to your company newsletter,newsletter_subscription,17
wanna check the status of my newsletter subscription help me,newsletter_subscription,17
where could i cancel the company newsletter subscription,newsletter_subscription,17
i do not know how to sign up to the corporate newsletter,newsletter_subscription,17
company newsletter subscription,newsletter_subscription,17
i want help canceling the company newsletter subscription,newsletter_subscription,17
i dont knowwhat to do to sign up to the newsletter,newsletter_subscription,17
i want to know about the company newsletter subscription,newsletter_subscription,17
need help canceling the subscription to ur newsletter,newsletter_subscription,17
i want assistance to sign up to ur company newsletter,newsletter_subscription,17
i do not know how i can sign up to the company newsletter,newsletter_subscription,17
need help cancelling my newsletter subscription,newsletter_subscription,17
help me to unsubscribe to ur company newsletter,newsletter_subscription,17
cancel the company newsletter subscription,newsletter_subscription,17
i cannot unsubscribe to the coorporate newsletter,newsletter_subscription,17
subscribing to company newsletter,newsletter_subscription,17
i want assistance receiving your corporate newsletter,newsletter_subscription,17
tell me about canceling the company newsletter subscription,newsletter_subscription,17
how do i cancel the subscription to your company newsletter,newsletter_subscription,17
i cant cancel the subscription to your company newsletter,newsletter_subscription,17
how can i cancel the company newsletter subscription,newsletter_subscription,17
i want assistance to unsubscribe to ur corporate newslettee,newsletter_subscription,17
help me cancel the subscription to your company newsletter,newsletter_subscription,17
can you help me to sign up to your company newsletter,newsletter_subscription,17
could i cancel the subscription to your company newsletter,newsletter_subscription,17
how can i subscribe to your company newsletter,newsletter_subscription,17
